episode_pnl
-56.15815242595764
-43.23609353154891
-85.24121994042437
-30.70913700232512
-60.524442334894964
-36.71380921897005
-44.856783697791386
-132.9868342028015
-13.253230745952697
-2.128563571469515
-7.742193329890879
-19.661135761728524
-40.51841058301874
-43.65864204145888
-10.809266001908677
-16.57761394848298
-14.779132655168
12.918466338088008
-40.53205930006995
-6.518423097546831
3.464380868149621
8.136240584169109
-2.6420396066974403
4.300568654816832
6.974300710206814
-95.60359029203421
23.61483406985321
12.436824316309345
14.210370713455996
-2.977128714137609
10.416226891421033
19.997457191891616
18.371017197415206
18.588501214641845
21.915424598186565
19.89755357296308
25.908239562885825
20.960009809637054
25.987242653452036
22.563940901950815
29.132246661872195
20.85561953325972
4.3442683001540034
26.706709382519833
29.559235921037722
24.32148168249553
25.1487718993319
28.553034989363873
27.553401373819558
26.33523544867144
23.696041714250793
26.922352311624127
27.013853894128673
27.940655277068096
29.799800504951687
29.827437460711405
34.53480574395519
30.142323398822857
28.413638230047336
25.937386181755087
27.189279349650242
27.740383662633562
24.941703482643636
27.192244156318246
28.474465173458007
28.76531943448827
25.199739797288046
31.466455256178353
26.830302625459698
29.11287691134217
31.415551591531255
30.942263088966058
30.209121106604606
28.41441326867416
28.23513764432471
31.632589349821753
32.36706468800555
29.242277384459285
29.504248472327497
30.161875133146523
31.38461007746191
28.8831978329657
26.214463729183475
29.933699247054044
28.467558126318437
29.761895867299515
29.982940242898255
30.81499704387197
30.788190228110565
31.309040084201776
31.16739016193023
27.69293740819746
30.031703912005568
29.26383900649862
31.08462169078748
30.556766766218026
28.338087696629735
29.486142067375155
29.744919202453044
30.663007553539117
28.70461557161984
29.910018670093898
28.20983602394758
29.218544928404278
30.65160875491677
30.629086426191847
30.19925187489731
30.651090643435843
31.73926770195819
32.475721879711735
27.84283076263027
31.522655170448743
28.81248418144999
31.79037253208577
31.230035971910155
30.887633531845974
31.12578698886351
30.616610635596867
30.381281981533107
30.848563244912743
30.152755947378466
28.96644155920421
31.025707634856538
30.16629779182051
30.021421981914244
29.40680331657562
29.058429852519172
31.14481608460933
30.540746872115264
30.9327797183783
30.663166407258487
32.22383789588207
30.607499887015138
30.664684278837147
31.29756526973368
31.34583150626211
